31,172,2016/08/13,2,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,1
49,347,2016/03/12,4,Aliquam erat volutpat. In congue. Etiam justo.,1
32,406,2016/09/24,2,Sed ante. Vivamus tortor. Duis mattis egestas metus.,0
9,585,2016/04/07,3,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.,0
63,833,2017/02/05,4,Donec semper sapien a libero.,1
74,725,2016/06/24,2,Phasellus sit amet erat.,0
5,930,2016/08/07,1,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",1
22,161,2016/10/29,4,Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,0
30,301,2016/08/20,4,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,0
14,377,2016/05/18,3,Fusce consequat. Nulla nisl.,1
7,134,2016/03/23,4,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,0
24,739,2017/02/02,1,Vestibulum rutrum rutrum neque.,0
41,788,2016/04/26,3,Morbi a ipsum.,0
63,630,2016/08/24,5,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",1
55,119,2016/07/16,3,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",1
76,462,2016/08/20,2,Pellentesque viverra pede ac diam.,1
54,512,2016/12/31,4,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,0
39,830,2016/11/21,5,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",1
72,323,2016/08/09,4,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",1
45,254,2016/12/18,4,Nunc purus. Phasellus in felis.,1
40,107,2016/12/24,4,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",1
50,342,2017/01/07,1,Praesent blandit. Nam nulla.,1
64,753,2016/12/25,1,Sed vel enim sit amet nunc viverra dapibus.,1
12,565,2016/08/05,2,Etiam pretium iaculis justo.,0
77,376,2017/01/18,5,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",0
93,125,2017/02/26,4,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",0
69,427,2016/07/03,2,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",0
82,584,2016/12/08,2,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",1
48,652,2017/01/03,1,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,0
72,911,2016/06/03,2,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,0
31,847,2016/04/01,3,Suspendisse ornare consequat lectus.,0
55,104,2016/07/26,2,Pellentesque viverra pede ac diam.,1
80,172,2016/10/16,5,Nunc rhoncus dui vel sem. Sed sagittis.,0
24,385,2016/04/21,3,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,1
56,820,2016/04/23,5,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",0
88,448,2016/07/27,4,Aenean lectus.,0
79,265,2016/11/07,2,Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,1
25,801,2016/03/23,2,Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.,1
48,154,2016/03/30,4,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,0
6,619,2016/06/21,4,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,0
51,861,2016/09/20,2,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,1
12,15,2016/12/25,1,Fusce posuere felis sed lacus.,0
96,668,2016/11/18,3,Ut at dolor quis odio consequat varius. Integer ac leo.,1
63,525,2016/12/29,5,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",1
4,244,2016/10/01,3,In congue. Etiam justo.,1
2,811,2016/08/31,3,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",0
76,733,2016/12/02,5,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,0
71,952,2017/03/06,3,Proin interdum mauris non ligula pellentesque ultrices.,0
19,132,2016/06/24,4,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",1
57,943,2017/02/15,1,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",1
44,120,2016/10/31,2,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",0
63,565,2016/12/28,1,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",1
47,503,2016/05/20,2,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,1
63,34,2016/05/30,1,In congue.,0
36,206,2016/03/12,2,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",0
30,867,2016/07/25,3,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,1
79,765,2016/06/13,3,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",1
43,671,2016/08/14,1,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",1
70,153,2016/11/11,1,Donec posuere metus vitae ipsum. Aliquam non mauris.,1
74,774,2017/01/15,5,Quisque porta volutpat erat.,1
27,417,2016/08/27,4,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",1
52,562,2016/11/29,4,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.,0
17,846,2016/07/20,1,Praesent lectus.,0
39,379,2017/02/11,2,Morbi quis tortor id nulla ultrices aliquet.,1
6,901,2016/07/13,3,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,0
68,448,2016/06/20,5,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",0
80,629,2016/06/21,1,Vivamus in felis eu sapien cursus vestibulum.,0
68,763,2017/02/09,5,Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,0
14,58,2016/10/03,1,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.,1
82,819,2016/10/24,5,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",0
3,98,2016/04/30,2,Quisque porta volutpat erat.,1
76,922,2016/07/19,3,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",0
11,203,2016/04/26,5,Nulla justo.,1
48,760,2016/06/29,2,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",0
9,675,2016/12/19,3,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",1
77,70,2016/09/23,5,In congue. Etiam justo. Etiam pretium iaculis justo.,0
94,749,2016/06/29,5,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,0
66,79,2016/09/28,1,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",1
34,659,2017/01/03,4,Morbi a ipsum.,1
6,637,2016/12/29,2,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",1
91,369,2017/02/14,3,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",0
61,306,2017/01/11,3,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,1
21,259,2016/06/22,3,Nunc purus.,0
46,922,2017/03/08,2,Pellentesque at nulla.,1
76,873,2017/01/12,2,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,0
16,173,2017/02/15,3,Curabitur at ipsum ac tellus semper interdum.,0
78,522,2016/12/16,3,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",1
6,59,2017/01/17,4,Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,1
56,628,2016/09/02,1,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",0
90,138,2016/07/26,2,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",1
19,297,2016/04/23,3,Suspendisse potenti. Nullam porttitor lacus at turpis.,1
72,224,2016/12/14,2,Nulla ut erat id mauris vulputate elementum.,1
88,355,2016/04/18,3,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",1
30,747,2016/07/30,3,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.,0
69,202,2016/05/29,1,Donec posuere metus vitae ipsum. Aliquam non mauris.,1
36,502,2016/04/12,3,In hac habitasse platea dictumst.,0
25,738,2016/09/11,4,Nunc nisl.,1
78,987,2017/02/09,3,Pellentesque eget nunc.,1
51,842,2017/01/15,2,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.,1
94,701,2016/11/02,1,Nullam porttitor lacus at turpis.,0
37,900,2017/01/07,3,Donec dapibus. Duis at velit eu est congue elementum.,0
36,165,2016/07/04,3,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.,1
70,134,2016/04/24,2,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",1
31,181,2017/02/04,3,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",1
62,944,2016/04/07,4,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",0
47,719,2016/11/19,3,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",1
92,423,2016/05/10,4,Nullam molestie nibh in lectus.,1
72,525,2016/05/03,1,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,0
50,658,2016/03/10,3,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",1
86,27,2016/04/08,2,Proin risus. Praesent lectus.,1
7,521,2016/05/22,2,Etiam pretium iaculis justo.,1
89,91,2016/06/13,3,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",1
97,395,2017/02/22,5,Sed ante. Vivamus tortor.,1
82,610,2016/03/28,5,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",1
88,204,2016/07/23,1,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",0
46,224,2016/07/25,2,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",1
24,784,2016/04/16,5,Pellentesque at nulla. Suspendisse potenti.,0
40,13,2017/02/26,4,Nullam varius. Nulla facilisi.,0
76,968,2016/05/01,5,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",0
26,709,2016/10/10,1,Sed vel enim sit amet nunc viverra dapibus.,0
57,149,2017/01/24,1,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",1
66,96,2017/02/06,1,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,0
62,112,2016/12/18,3,Ut tellus. Nulla ut erat id mauris vulputate elementum.,0
67,683,2016/10/20,5,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",0
86,974,2016/10/03,4,Cras in purus eu magna vulputate luctus.,0
78,96,2016/06/15,1,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.,0
11,980,2016/10/03,3,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",0
94,427,2017/02/26,3,Morbi non quam nec dui luctus rutrum.,0
42,175,2016/04/25,4,Fusce consequat.,1
50,752,2016/10/31,3,Nunc nisl.,0
37,80,2016/03/11,4,Phasellus in felis.,0
95,883,2016/07/25,5,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",0
53,879,2016/07/27,4,Nulla ut erat id mauris vulputate elementum.,0
64,713,2016/11/28,1,In eleifend quam a odio. In hac habitasse platea dictumst.,1
1,153,2016/03/10,4,Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,0
72,706,2016/09/04,4,Mauris lacinia sapien quis libero.,0
90,585,2016/04/04,3,Aenean lectus. Pellentesque eget nunc.,1
2,200,2016/11/22,2,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.,0
7,924,2016/04/28,4,Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.,1
11,756,2016/04/07,5,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",0
7,244,2017/01/18,4,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",1
2,873,2016/03/19,2,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.,1
53,871,2016/11/20,5,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",0
58,711,2016/09/13,4,Morbi non quam nec dui luctus rutrum. Nulla tellus.,0
13,37,2017/01/02,2,Aliquam non mauris.,1
61,42,2016/08/30,4,Ut at dolor quis odio consequat varius. Integer ac leo.,1
16,620,2016/07/20,1,Pellentesque viverra pede ac diam.,1
61,967,2016/05/16,2,Nulla ut erat id mauris vulputate elementum.,1
22,71,2016/12/15,4,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,0
95,300,2016/09/23,4,Phasellus id sapien in sapien iaculis congue.,0
98,81,2016/09/28,2,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",0
37,588,2016/03/23,2,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",1
71,360,2016/11/15,4,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",0
28,806,2017/02/23,5,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",0
6,138,2016/06/28,2,Nulla facilisi.,0
26,536,2016/06/18,4,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",0
91,247,2016/06/10,3,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,1
94,631,2016/11/09,4,Aenean auctor gravida sem.,1
76,457,2016/10/23,4,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",0
93,644,2016/05/09,3,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",1
36,508,2016/05/25,5,Aliquam quis turpis eget elit sodales scelerisque.,1
5,831,2016/12/03,1,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.,1
81,422,2016/04/25,1,Nullam molestie nibh in lectus.,0
80,831,2016/06/30,1,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",1
64,806,2016/12/15,3,Maecenas ut massa quis augue luctus tincidunt.,0
54,404,2016/12/19,1,Nulla nisl.,1
6,470,2016/10/05,5,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",1
18,966,2017/03/07,3,Duis mattis egestas metus.,0
46,70,2016/10/08,4,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",0
73,824,2016/05/05,4,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",1
83,709,2016/07/11,3,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,0
49,738,2016/03/29,2,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",1
90,68,2016/07/09,4,Nullam molestie nibh in lectus. Pellentesque at nulla.,1
82,918,2016/04/21,1,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",0
3,702,2016/09/27,1,Donec ut mauris eget massa tempor convallis.,0
84,766,2017/02/20,3,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",0
81,91,2016/08/24,4,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.,1
8,252,2016/09/24,1,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",1
95,284,2016/10/04,4,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",1
23,902,2016/05/18,2,Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.,0
74,30,2016/09/14,5,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",1
14,673,2017/03/04,2,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",1
24,292,2016/10/22,4,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,0
70,265,2016/09/15,2,Nunc nisl.,1
55,60,2016/03/16,3,In quis justo.,1
75,287,2017/01/13,5,Morbi a ipsum. Integer a nibh. In quis justo.,1
7,539,2016/06/12,3,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",0
57,729,2016/05/01,4,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,0
98,624,2016/12/04,1,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",0
45,211,2016/11/07,4,Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.,0
73,515,2016/07/04,5,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.",1
26,123,2016/06/22,2,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,0
43,711,2016/04/17,2,Vestibulum ac est lacinia nisi venenatis tristique.,1
11,709,2016/05/12,3,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",1
4,543,2017/01/25,3,Suspendisse potenti.,1
78,83,2016/10/10,3,Vestibulum ac est lacinia nisi venenatis tristique.,1
13,810,2016/12/21,5,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.,1
87,929,2017/02/23,1,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",1
3,749,2016/08/23,1,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",1
61,21,2016/06/21,2,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",0
100,992,2016/03/16,1,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,0
81,869,2016/04/21,5,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,0
12,75,2016/04/15,4,Nam dui.,1
46,254,2016/08/09,1,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,1
88,987,2017/02/20,4,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",1
75,262,2016/08/15,4,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",0
12,176,2016/08/26,3,Suspendisse accumsan tortor quis turpis. Sed ante.,1
43,341,2016/08/23,2,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",1
9,764,2017/02/04,1,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.,0
19,741,2017/01/05,2,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",1
90,771,2016/05/18,1,Quisque ut erat. Curabitur gravida nisi at nibh.,0
20,224,2016/08/08,5,Nullam varius.,0
23,754,2016/09/19,3,Mauris sit amet eros.,1
56,537,2016/10/12,5,In hac habitasse platea dictumst.,0
91,949,2016/07/27,5,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",1
29,312,2016/11/30,4,Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,1
83,220,2016/07/28,1,Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.,1
65,701,2016/04/11,2,Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,0
65,297,2016/11/08,4,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.,0
35,240,2016/08/19,2,Integer ac leo.,0
88,370,2016/07/15,1,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",0
50,625,2016/09/07,3,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,0
97,535,2016/03/30,4,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",0
72,773,2016/04/17,5,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",0
78,359,2016/08/26,4,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.,1
8,708,2016/08/13,3,In sagittis dui vel nisl.,0
86,720,2016/04/16,5,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",1
1,685,2016/08/01,5,Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,1
2,79,2016/05/08,4,Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.,1
81,591,2016/03/26,1,Integer ac leo.,1
68,817,2017/01/18,5,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,0
60,267,2016/05/20,1,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",1
4,991,2016/06/14,1,Vivamus tortor.,1
67,910,2016/05/09,5,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",1
22,585,2016/12/28,5,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.,0
31,904,2017/02/14,5,Aenean lectus. Pellentesque eget nunc.,1
98,426,2016/09/28,5,Curabitur in libero ut massa volutpat convallis.,1
30,514,2017/02/07,3,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",1
77,735,2016/12/22,5,Proin risus. Praesent lectus.,1
87,396,2016/10/16,4,Etiam vel augue.,1
88,437,2016/10/23,3,Nulla tellus. In sagittis dui vel nisl.,0
16,171,2017/01/24,3,Praesent blandit lacinia erat.,1
73,448,2016/08/22,1,Aliquam non mauris. Morbi non lectus.,1
24,253,2016/07/20,4,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",1
100,658,2017/01/14,5,Praesent blandit lacinia erat.,1
34,802,2016/11/19,4,Ut tellus. Nulla ut erat id mauris vulputate elementum.,0
88,828,2016/05/15,1,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",0
35,531,2016/11/05,1,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,1
50,864,2016/12/10,5,Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,1
71,243,2017/03/02,4,Aenean fermentum. Donec ut mauris eget massa tempor convallis.,0
